2023-03-21 17:00:37.491405	controller	load_with_basic_highlighting	0.3203899470
2023-03-21 17:02:38.881399	controller	load_with_basic_highlighting	0.3176824460
2023-03-21 17:13:44.422844	controller	load_with_basic_highlighting	0.3277244230
2023-03-21 17:14:49.837585	controller	load_with_basic_highlighting	0.3244734000
2023-03-21 17:16:27.092773	controller	load_with_basic_highlighting	0.3216375400
2023-03-21 17:18:26.018738	controller	load_with_basic_highlighting	0.3196030260
2023-03-21 17:20:46.336419	controller	load_with_basic_highlighting	0.3232373620
2023-03-21 17:21:31.077537	controller	load_with_basic_highlighting	0.3197657450
2023-03-21 17:30:17.968278	controller	load_with_basic_highlighting	0.3159452330
2023-03-21 17:30:50.575986	controller	load_with_basic_highlighting	0.3158151130
2023-03-21 17:48:01.055731	controller	load_with_basic_highlighting	0.3084667150
2023-03-21 17:48:15.723077	controller	load_with_basic_highlighting	0.3041738110
2023-03-21 17:48:43.422008	controller	load_with_basic_highlighting	0.3058324130
2023-03-21 17:50:20.288828	controller	load_with_basic_highlighting	0.3066114990
2023-03-21 17:50:40.644924	controller	load_with_basic_highlighting	0.3053654870
2023-03-21 17:51:33.736995	controller	load_with_basic_highlighting	0.3031401500
2023-03-21 17:51:54.788999	controller	load_with_basic_highlighting	0.3047733810
2023-03-21 17:52:33.325680	controller	load_with_basic_highlighting	0.3018981750
2023-03-21 17:54:33.707565	controller	load_with_basic_highlighting	0.3055083200
2023-03-21 18:15:42.953520	controller	load_with_basic_highlighting	0.3064066660
2023-03-21 18:17:49.949403	controller	load_with_basic_highlighting	0.3031030790
2023-03-21 18:18:45.894699	controller	load_with_basic_highlighting	0.3096240120
2023-03-21 18:19:24.447625	controller	load_with_basic_highlighting	0.3086106020
2023-03-21 18:19:42.131240	controller	load_with_basic_highlighting	0.3040036540
2023-03-21 18:19:55.688459	controller	load_with_basic_highlighting	0.3067379400
2023-03-21 18:24:54.883052	controller	load_with_basic_highlighting	0.3036919750
2023-03-21 18:26:03.377002	controller	load_with_basic_highlighting	0.3086567570
2023-03-21 18:28:14.336890	controller	load_with_basic_highlighting	0.3081500640
2023-03-21 18:33:20.921270	controller	load_with_basic_highlighting	0.3191820310
2023-03-21 18:34:47.788692	controller	load_with_basic_highlighting	0.3110105750
2023-03-21 18:35:28.545319	controller	load_with_basic_highlighting	0.3158548260
2023-03-21 18:37:04.074992	controller	load_with_basic_highlighting	0.3169207260
2023-03-21 18:37:35.293768	controller	load_with_basic_highlighting	0.3056905920
2023-03-21 18:39:00.652631	controller	load_with_basic_highlighting	0.3084380910
2023-03-21 18:39:15.749551	controller	load_with_basic_highlighting	0.3090729100
2023-03-21 18:39:59.324825	controller	load_with_basic_highlighting	0.3139664990
2023-03-21 18:42:53.733820	controller	load_with_basic_highlighting	0.3089121910
2023-03-21 18:44:39.667109	controller	load_with_basic_highlighting	0.3100045920
2023-03-21 18:45:09.083788	controller	load_with_basic_highlighting	0.3680113750
2023-03-21 18:46:19.205950	controller	load_with_basic_highlighting	0.3063856880
2023-03-21 18:47:06.193903	controller	load_with_basic_highlighting	0.3357690670
2023-03-21 18:48:29.036063	controller	load_with_basic_highlighting	0.3088337900
2023-03-21 19:06:58.043845	controller	load_with_basic_highlighting	0.3094603010
2023-03-21 19:07:07.224080	controller	load_with_basic_highlighting	0.3087136460
2023-03-21 19:10:27.163943	controller	load_with_basic_highlighting	0.3058300620
2023-03-21 19:13:05.212205	controller	load_with_basic_highlighting	0.3316935530
2023-03-21 19:31:19.477662	controller	load_with_basic_highlighting	0.3112662040
2023-03-21 19:33:06.959188	controller	load_with_basic_highlighting	0.3283086000
2023-03-21 19:34:48.137339	controller	load_with_basic_highlighting	0.3109450380
2023-03-21 19:36:40.141841	controller	load_with_basic_highlighting	0.3231737780
2023-03-21 19:38:00.973334	controller	load_with_basic_highlighting	0.3071570150
2023-03-21 19:38:52.491824	controller	load_with_basic_highlighting	0.3114305050
2023-03-21 19:43:08.151174	controller	load_with_basic_highlighting	0.3089656300
2023-03-21 19:47:57.806312	controller	load_with_basic_highlighting	0.3091648320
2023-03-21 19:50:09.532470	controller	load_with_basic_highlighting	0.3074535260
2023-03-21 19:51:42.749473	controller	load_with_basic_highlighting	0.3057454000
2023-03-21 19:52:13.018689	controller	load_with_basic_highlighting	0.3074660260
2023-03-21 19:53:35.402424	controller	load_with_basic_highlighting	0.3062022300
2023-03-21 20:25:38.835622	controller.language	load_with_basic_highlighting	0.3139308720
2023-03-21 20:29:23.987197	controller.language	load_with_basic_highlighting	0.3057136570
2023-03-21 20:29:26.023058	controller.language	format_code	0.0001890340
2023-03-21 20:29:26.023764	controller.language	format_code	0.0001864310
2023-03-21 20:29:26.731555	controller.language	format_code	0.0003623870
2023-03-21 20:29:26.732482	controller.language	format_code	0.0002720650
2023-03-21 20:30:24.212552	controller.language	load_with_basic_highlighting	0.3079280610
2023-03-21 20:31:17.116670	controller.language	load_with_basic_highlighting	0.3071783460
2023-03-21 20:31:27.764918	controller.language	format_code	0.0124259150
2023-03-21 20:32:07.450525	controller.language	load_with_basic_highlighting	0.3084294930
2023-03-21 20:32:11.574268	controller.language	format_code	0.0001202900
2023-03-21 20:32:11.574909	controller.language	format_code	0.0001156060
2023-03-21 20:32:12.508105	controller.language	format_code	0.0001377490
2023-03-21 20:32:12.508744	controller.language	format_code	0.0001138210
2023-03-21 20:32:12.647674	controller.language	format_code	0.0001481010
2023-03-21 20:32:12.648324	controller.language	format_code	0.0001191670
2023-03-21 20:32:13.124253	controller.language	format_code	0.0001406790
2023-03-21 20:32:13.145486	controller.language	format_code	0.0001257340
2023-03-21 20:32:13.275883	controller.language	format_code	0.0001339220
2023-03-21 20:32:13.296741	controller.language	format_code	0.0001464190
2023-03-21 20:32:13.338029	controller.language	format_code	0.0001324110
2023-03-21 20:32:13.365420	controller.language	format_code	0.0001380010
2023-03-21 20:32:13.382065	controller.language	format_code	0.0000999230
2023-03-21 20:32:13.411128	controller.language	format_code	0.0001016640
2023-03-21 20:32:13.661516	controller.language	format_code	0.0001317720
2023-03-21 20:32:13.662124	controller.language	format_code	0.0001169670
2023-03-21 20:32:13.979848	controller.language	format_code	0.0001311590
2023-03-21 20:32:14.000051	controller.language	format_code	0.0001305810
2023-03-21 20:32:14.047637	controller.language	format_code	0.0001336880
2023-03-21 20:32:14.059804	controller.language	format_code	0.0001153860
2023-03-21 20:32:14.210436	controller.language	format_code	0.0001374860
2023-03-21 20:32:14.256872	controller.language	format_code	0.0001393430
2023-03-21 20:32:14.305457	controller.language	format_code	0.0001675510
2023-03-21 20:32:14.363219	controller.language	format_code	0.0001216750
2023-03-21 20:32:14.363804	controller.language	format_code	0.0001053280
2023-03-21 20:32:14.860119	controller.language	format_code	0.0001433970
2023-03-21 20:32:14.911993	controller.language	format_code	0.0001461330
2023-03-21 20:32:14.912694	controller.language	format_code	0.0001273030
2023-03-21 20:32:15.154180	controller.language	format_code	0.0001771600
2023-03-21 20:32:15.174325	controller.language	format_code	0.0001262500
2023-03-21 20:32:15.249594	controller.language	format_code	0.0001451180
2023-03-21 20:32:15.661367	controller.language	format_code	0.0001319540
2023-03-21 20:32:15.661985	controller.language	format_code	0.0001183160
2023-03-21 20:32:16.189197	controller.language	format_code	0.0001445990
2023-03-21 20:32:16.278013	controller.language	format_code	0.0001448050
2023-03-21 20:32:16.301687	controller.language	format_code	0.0001401650
2023-03-21 20:32:16.314262	controller.language	format_code	0.0001305010
2023-03-21 20:32:16.328826	controller.language	format_code	0.0000728470
2023-03-21 20:32:16.623736	controller.language	format_code	0.0001295080
2023-03-21 20:32:16.874543	controller.language	format_code	0.0001525810
2023-03-21 20:32:17.106446	controller.language	format_code	0.0001115380
2023-03-21 20:32:17.106998	controller.language	format_code	0.0001037580
2023-03-21 20:32:17.274597	controller.language	format_code	0.0001317500
2023-03-21 20:32:17.563621	controller.language	format_code	0.0001201450
2023-03-21 20:32:17.564178	controller.language	format_code	0.0001062280
2023-03-21 20:32:17.923757	controller.language	format_code	0.0001790060
2023-03-21 20:32:18.007187	controller.language	format_code	0.0001451860
2023-03-21 20:32:18.191996	controller.language	format_code	0.0001336720
2023-03-21 20:32:18.302978	controller.language	format_code	0.0001334460
2023-03-21 20:32:18.365694	controller.language	format_code	0.0001278810
2023-03-21 20:32:18.366336	controller.language	format_code	0.0001197130
2023-03-21 20:32:18.941967	controller.language	format_code	0.0001403830
2023-03-21 20:32:18.942669	controller.language	format_code	0.0001767290
2023-03-21 20:32:23.829669	controller.language	format_code	0.0001559880
2023-03-21 20:32:23.855240	controller.language	format_code	0.0001314870
2023-03-21 20:32:23.909324	controller.language	format_code	0.0001001690
2023-03-21 20:32:24.043563	controller.language	format_code	0.0001353290
2023-03-21 20:32:24.044159	controller.language	format_code	0.0001403300
2023-03-21 20:32:24.146354	controller.language	format_code	0.0001453250
2023-03-21 20:32:24.199377	controller.language	format_code	0.0001506520
2023-03-21 20:32:24.678090	controller.language	format_code	0.0001441640
2023-03-21 20:32:24.730138	controller.language	format_code	0.0000513380
2023-03-21 20:32:24.794782	controller.language	format_code	0.0001318930
2023-03-21 20:32:25.031055	controller.language	format_code	0.0001450830
2023-03-21 20:32:25.052526	controller.language	format_code	0.0001347990
2023-03-21 20:32:25.108088	controller.language	format_code	0.0001477870
2023-03-21 20:32:25.294143	controller.language	format_code	0.0001449880
2023-03-21 20:32:25.314261	controller.language	format_code	0.0001293550
2023-03-21 20:32:25.388997	controller.language	format_code	0.0001485830
2023-03-21 20:32:25.542432	controller.language	format_code	0.0001290840
2023-03-21 20:32:25.627481	controller.language	format_code	0.0001638450
2023-03-21 20:32:25.647557	controller.language	format_code	0.0001343850
2023-03-21 20:32:25.844022	controller.language	format_code	0.0001453210
2023-03-21 20:32:26.106974	controller.language	format_code	0.0001436050
2023-03-21 20:32:26.254548	controller.language	format_code	0.0001688330
2023-03-21 20:32:26.276092	controller.language	format_code	0.0001355700
2023-03-21 20:32:26.301487	controller.language	format_code	0.0001370510
2023-03-21 20:32:26.338162	controller.language	format_code	0.0000784460
2023-03-21 20:32:26.399222	controller.language	format_code	0.0001307080
2023-03-21 20:32:26.446242	controller.language	format_code	0.0001353490
2023-03-21 20:32:26.639527	controller.language	format_code	0.0001397920
2023-03-21 20:32:26.640089	controller.language	format_code	0.0001072510
2023-03-21 20:32:26.954866	controller.language	format_code	0.0001279440
2023-03-21 20:32:26.955504	controller.language	format_code	0.0001421080
2023-03-21 20:33:37.705665	controller.language	format_code	0.0001088360
2023-03-21 20:36:34.416134	controller.language	load_with_basic_highlighting	0.3098117730
2023-03-21 20:39:38.610707	controller.language	load_with_basic_highlighting	0.3046832430
2023-03-21 20:40:27.449265	controller.language	load_with_basic_highlighting	0.3070287970
2023-03-21 20:42:12.861694	controller.language	load_with_basic_highlighting	0.3080552420
2023-03-21 20:44:28.910372	controller.language	load_with_basic_highlighting	0.3068802590
2023-03-21 20:46:18.000426	controller.language	load_with_basic_highlighting	0.3083297380
2023-03-21 20:46:38.972145	controller.language	load_with_basic_highlighting	0.3066088690
2023-03-21 20:47:39.259945	controller.language	load_with_basic_highlighting	0.3076550110
2023-03-21 20:48:38.112544	controller.language	load_with_basic_highlighting	0.3074035230
2023-03-21 20:49:26.834890	controller.language	load_with_basic_highlighting	0.3084370370
2023-03-21 20:50:06.237237	controller.language	load_with_basic_highlighting	0.3069757000
2023-03-21 20:51:40.817594	controller.language	load_with_basic_highlighting	0.3085892480
2023-03-21 20:53:09.287003	controller.language	load_with_basic_highlighting	0.3124722230
2023-03-21 20:53:37.707138	controller.language	load_with_basic_highlighting	0.4307606620
2023-03-21 20:55:50.538447	controller.language	load_with_basic_highlighting	0.3068931360
2023-03-21 20:56:52.704865	controller.language	load_with_basic_highlighting	0.3042109880
2023-03-21 20:57:09.389179	controller.language	load_with_basic_highlighting	0.3122610660
2023-03-21 21:00:28.027299	controller.language	load_with_basic_highlighting	0.3085085070
2023-03-21 21:09:53.226190	controller.language	load_with_basic_highlighting	0.3075720440
2023-03-21 21:10:16.551863	controller.language	load_with_basic_highlighting	0.3097148770
2023-03-21 21:17:26.397131	controller.language	load_with_basic_highlighting	0.3061956040
2023-03-21 21:19:02.146630	controller.language	load_with_basic_highlighting	0.3052128310
2023-03-21 21:27:19.073955	controller.language	load_with_basic_highlighting	0.3356340700
2023-03-21 21:44:47.433336	controller.language	load_with_basic_highlighting	0.3058973260
2023-03-21 21:46:05.423399	controller.language	load_with_basic_highlighting	0.3045632210
2023-03-21 21:46:38.493723	controller.language	load_with_basic_highlighting	0.3099198340
2023-03-21 21:46:50.974077	controller.language	load_with_basic_highlighting	0.3101980710
2023-03-21 21:46:52.717868	controller.language	capitalize_syntax	0.2802756600
2023-03-21 22:00:10.929368	controller.language	load_with_basic_highlighting	0.3074631540
2023-03-21 22:02:55.796421	controller.language	load_with_basic_highlighting	0.3069297190
2023-03-21 22:11:43.045308	controller.language	load_with_basic_highlighting	0.3068226250
2023-03-21 22:12:46.487335	controller.language	load_with_basic_highlighting	0.3080022210
2023-03-21 22:13:03.556964	controller.language	load_with_basic_highlighting	0.3072618250
2023-03-21 22:47:14.279137	controller.language	load_with_basic_highlighting	0.3102512970
2023-03-21 22:47:16.687282	controller.language	capitalize_syntax	0.2756421830
